,TIME_CONTRAL_A,TIME_CONTRAL_B,STEPS,TERMINATION,GAME_LENGTH,GAME_TYPE
20873,600.0,0.0,41,1,427.0,1
20874,300.0,0.0,22,1,188.0,2
20875,240.0,5.0,36,1,55.0,2
20876,600.0,0.0,19,1,203.0,1
20877,600.0,0.0,23,1,283.0,1
20878,600.0,0.0,27,1,164.0,1
20879,600.0,0.0,32,0,534.0,1
20880,600.0,0.0,22,1,119.0,1
20881,300.0,0.0,31,1,204.0,2
20882,300.0,0.0,26,1,171.0,2
20883,300.0,0.0,32,1,132.0,2
20884,840.0,0.0,29,1,337.0,1
20885,180.0,0.0,43,1,131.0,2
20886,180.0,0.0,29,1,144.0,2
20887,600.0,0.0,39,1,529.0,1
20888,60.0,0.0,33,0,60.0,3
20889,60.0,0.0,36,0,55.0,3
20890,180.0,0.0,31,1,141.0,2
20891,180.0,2.0,17,1,90.0,2
20892,120.0,0.0,24,1,73.0,3
20893,300.0,0.0,22,1,145.0,2
20894,300.0,0.0,33,0,298.0,2
20895,900.0,15.0,51,1,391.0,1
20896,420.0,0.0,35,0,416.0,2
20897,120.0,8.0,16,0,88.0,2
20898,30.0,0.0,18,0,29.0,3
20899,15.0,0.0,34,1,13.0,3
20900,60.0,0.0,26,1,37.0,3
20901,300.0,0.0,30,1,155.0,2
20902,600.0,0.0,33,1,413.0,1
20903,180.0,0.0,23,1,54.0,2
20904,360.0,0.0,26,1,114.0,2
20905,120.0,1.0,19,0,117.0,3
20906,15.0,0.0,23,0,12.0,3
20907,300.0,0.0,40,0,299.0,2
20908,15.0,1.0,24,0,4.0,3
20909,600.0,0.0,18,1,93.0,1
20910,600.0,0.0,18,1,96.0,1
20911,300.0,0.0,27,0,152.0,2
20912,180.0,2.0,21,0,174.0,2
20913,15.0,0.0,26,0,15.0,3
20914,300.0,8.0,46,1,16.0,1
20915,300.0,3.0,20,1,118.0,2
20916,60.0,0.0,25,1,41.0,3
20917,60.0,0.0,27,0,42.0,3
20918,600.0,0.0,20,1,183.0,1
20919,600.0,0.0,23,1,196.0,1
20920,30.0,2.0,28,1,1.0,3
20921,300.0,0.0,36,0,299.0,2
20922,15.0,0.0,21,0,8.0,3
20923,180.0,2.0,26,1,105.0,2
20924,300.0,0.0,26,1,262.0,2
20925,120.0,0.0,33,1,84.0,3
20926,900.0,15.0,30,1,81.0,1
20927,180.0,0.0,9,1,8.0,2
20928,180.0,0.0,46,1,142.0,2
20929,300.0,4.0,27,1,173.0,2
20930,15.0,0.0,40,0,13.0,3
20931,900.0,8.0,22,1,75.0,1
20932,300.0,8.0,21,1,96.0,1
20933,15.0,1.0,28,0,14.0,3
20934,600.0,0.0,24,1,373.0,1
20935,300.0,5.0,25,1,253.0,1
20936,300.0,0.0,25,1,134.0,2
20937,600.0,5.0,35,0,414.0,1
20938,600.0,0.0,7,1,68.0,1
20939,300.0,0.0,28,1,208.0,2
20940,1800.0,0.0,25,1,963.0,1
20941,180.0,2.0,21,0,119.0,2
20942,60.0,0.0,27,1,44.0,3
20943,15.0,0.0,25,0,11.0,3
20944,60.0,0.0,24,1,50.0,3
20945,2400.0,0.0,35,1,1332.0,1
20946,600.0,0.0,27,1,502.0,1
20947,60.0,0.0,23,1,26.0,3
20948,900.0,0.0,46,1,411.0,1
20949,300.0,0.0,35,1,223.0,2
20950,900.0,0.0,53,1,739.0,1
20951,900.0,15.0,31,1,53.0,1
20952,360.0,0.0,18,1,89.0,2
20953,300.0,0.0,28,1,164.0,2
20954,180.0,0.0,19,1,69.0,2
20955,1200.0,0.0,27,1,842.0,1
20956,120.0,1.0,18,1,88.0,3
20957,600.0,0.0,28,1,126.0,1
20958,300.0,0.0,41,0,288.0,2
20959,15.0,0.0,23,0,8.0,3
20960,15.0,0.0,16,0,9.0,3
20961,180.0,2.0,27,1,23.0,2
20962,300.0,0.0,34,1,204.0,2
20963,60.0,0.0,24,1,27.0,3
20964,180.0,0.0,18,1,73.0,2
20965,15.0,0.0,18,0,14.0,3
20966,0.0,1.0,19,0,1.0,3
20967,600.0,0.0,17,1,110.0,1
20968,300.0,0.0,25,1,204.0,2
20969,60.0,0.0,29,0,49.0,3
20970,60.0,0.0,36,0,56.0,3
20971,300.0,3.0,39,0,295.0,2
20972,180.0,0.0,51,1,130.0,2
20973,900.0,15.0,47,1,122.0,1
20974,900.0,15.0,20,1,220.0,1
20975,900.0,15.0,37,1,315.0,1
20976,30.0,0.0,18,1,23.0,3
20977,180.0,0.0,19,1,110.0,2
20978,600.0,0.0,44,0,505.0,1
20979,600.0,0.0,23,1,139.0,1
20980,600.0,0.0,11,1,63.0,1
20981,300.0,0.0,24,1,204.0,2
20982,15.0,0.0,22,0,11.0,3
20983,300.0,3.0,13,1,29.0,2
20984,180.0,2.0,30,1,167.0,2
20985,15.0,0.0,17,0,13.0,3
20986,300.0,0.0,26,1,175.0,2
20987,900.0,0.0,17,1,351.0,1
20988,300.0,8.0,30,1,277.0,1
20989,300.0,2.0,67,1,294.0,2
20990,300.0,0.0,27,1,210.0,2
20991,180.0,0.0,45,1,177.0,2
20992,60.0,0.0,20,1,19.0,3
20993,60.0,0.0,27,1,28.0,3
20994,15.0,0.0,22,0,14.0,3
20995,300.0,0.0,35,1,180.0,2
20996,60.0,0.0,22,1,55.0,3
20997,15.0,0.0,19,0,8.0,3
20998,60.0,0.0,29,0,59.0,3
20999,15.0,0.0,21,0,15.0,3
21000,180.0,0.0,31,1,128.0,2
21001,180.0,2.0,34,1,139.0,2
21002,30.0,0.0,22,1,21.0,3
21003,600.0,0.0,49,1,269.0,1
21004,180.0,2.0,23,1,49.0,2
21005,300.0,3.0,41,0,294.0,2
21006,60.0,0.0,12,1,43.0,3
21007,120.0,1.0,30,0,116.0,3
21008,600.0,10.0,52,1,173.0,1
21009,180.0,2.0,26,0,147.0,2
21010,600.0,0.0,31,0,172.0,1
21011,15.0,0.0,25,0,13.0,3
21012,15.0,0.0,23,0,8.0,3
21013,15.0,0.0,22,0,15.0,3
21014,60.0,0.0,33,0,60.0,3
21015,60.0,0.0,38,1,44.0,3
21016,300.0,3.0,29,1,132.0,2
21017,300.0,3.0,44,1,159.0,2
21018,300.0,0.0,39,0,298.0,2
21019,60.0,0.0,17,1,23.0,3
21020,600.0,2.0,34,1,549.0,1
21021,60.0,0.0,20,1,33.0,3
21022,180.0,0.0,15,1,73.0,2
21023,600.0,0.0,23,1,485.0,1
21024,600.0,0.0,29,0,269.0,1
21025,420.0,3.0,46,1,145.0,1
21026,600.0,0.0,58,1,403.0,1
21027,180.0,2.0,44,0,89.0,2
21028,300.0,0.0,16,1,57.0,2
21029,45.0,3.0,26,1,32.0,3
21030,180.0,0.0,22,1,42.0,2
21031,180.0,0.0,51,1,167.0,2
21032,120.0,0.0,18,1,24.0,3
21033,180.0,0.0,24,1,55.0,2
21034,15.0,0.0,20,0,14.0,3
21035,300.0,0.0,35,0,172.0,2
21036,60.0,0.0,38,0,59.0,3
21037,180.0,0.0,23,1,79.0,2
21038,180.0,0.0,46,1,145.0,2
21039,300.0,0.0,34,1,166.0,2
21040,60.0,0.0,27,0,51.0,3
21041,60.0,0.0,26,0,59.0,3
21042,300.0,0.0,15,1,80.0,2
21043,180.0,0.0,27,0,167.0,2
21044,60.0,0.0,22,0,31.0,3
21045,1500.0,5.0,12,1,406.0,1
21046,180.0,2.0,42,0,177.0,2
21047,900.0,15.0,22,1,19.0,1
21048,960.0,6.0,27,1,197.0,1
21049,60.0,0.0,21,1,36.0,3
21050,600.0,0.0,34,1,252.0,1
21051,30.0,10.0,49,1,21.0,2
21052,60.0,0.0,40,0,55.0,3
21053,180.0,0.0,19,1,35.0,2
21054,180.0,0.0,19,1,56.0,2
21055,240.0,5.0,39,1,227.0,2
21056,0.0,2.0,27,1,4.0,3
21057,60.0,0.0,35,0,39.0,3
21058,420.0,0.0,44,1,302.0,2
21059,15.0,0.0,19,0,5.0,3
21060,300.0,0.0,57,1,233.0,2
21061,300.0,8.0,36,1,4.0,1
21062,120.0,1.0,55,0,109.0,3
21063,900.0,0.0,19,1,515.0,1
21064,180.0,0.0,23,1,52.0,2
21065,600.0,0.0,38,0,439.0,1
21066,300.0,0.0,27,0,207.0,2
21067,60.0,0.0,21,1,20.0,3
21068,900.0,15.0,32,1,707.0,1
21069,900.0,15.0,27,1,140.0,1
21070,300.0,0.0,30,1,163.0,2
21071,300.0,0.0,13,1,59.0,2
21072,300.0,0.0,66,0,299.0,2
21073,600.0,7.0,51,1,264.0,1
21074,300.0,8.0,18,1,74.0,1
21075,15.0,0.0,18,0,4.0,3
21076,300.0,0.0,24,1,116.0,2
21077,30.0,0.0,20,0,30.0,3
21078,15.0,0.0,16,0,15.0,3
21079,60.0,0.0,32,1,43.0,3
21080,120.0,1.0,35,1,59.0,3
21081,300.0,0.0,33,1,160.0,2
21082,180.0,2.0,16,1,37.0,2
21083,180.0,2.0,22,1,142.0,2
21084,120.0,1.0,27,1,114.0,3
21085,900.0,0.0,33,1,276.0,1
21086,60.0,0.0,31,0,60.0,3
21087,180.0,0.0,24,0,179.0,2
21088,300.0,4.0,30,1,157.0,2
21089,240.0,4.0,26,0,172.0,2
21090,300.0,0.0,36,0,300.0,2
21091,180.0,2.0,25,1,174.0,2
21092,900.0,0.0,28,1,873.0,1
21093,300.0,0.0,38,0,213.0,2
21094,600.0,0.0,22,1,125.0,1
21095,60.0,0.0,26,1,58.0,3
21096,180.0,2.0,49,1,161.0,2
21097,600.0,0.0,24,1,150.0,1
21098,900.0,0.0,62,0,854.0,1
21099,60.0,0.0,26,0,59.0,3
21100,60.0,0.0,34,0,46.0,3
21101,180.0,1.0,39,1,153.0,2
21102,15.0,0.0,26,0,15.0,3
21103,180.0,0.0,26,1,65.0,2
21104,0.0,2.0,26,0,1.0,3
21105,1800.0,3.0,34,1,369.0,1
21106,300.0,0.0,25,1,95.0,2
21107,180.0,3.0,43,0,175.0,2
21108,900.0,15.0,33,1,826.0,1
21109,900.0,15.0,35,1,363.0,1
21110,15.0,0.0,20,0,6.0,3
21111,300.0,2.0,42,1,113.0,2
21112,300.0,0.0,43,1,182.0,2
21113,600.0,15.0,18,1,61.0,1
21114,300.0,0.0,38,1,279.0,2
21115,240.0,5.0,22,1,107.0,2
21116,600.0,0.0,50,0,598.0,1
21117,1200.0,0.0,26,0,638.0,1
21118,60.0,0.0,38,0,60.0,3
21119,180.0,0.0,18,1,78.0,2
21120,15.0,0.0,17,1,12.0,3
21121,180.0,0.0,35,1,145.0,2
21122,300.0,0.0,19,1,287.0,2
21123,1200.0,0.0,6,1,31.0,1
21124,180.0,2.0,34,1,162.0,2
21125,180.0,0.0,23,1,72.0,2
21126,60.0,0.0,19,1,26.0,3
21127,180.0,0.0,15,1,38.0,2
21128,600.0,0.0,21,0,391.0,1
21129,360.0,0.0,23,0,340.0,2
21130,600.0,5.0,29,1,122.0,1
21131,300.0,0.0,49,1,255.0,2
21132,60.0,0.0,18,0,60.0,3
21133,180.0,0.0,10,1,31.0,2
21134,900.0,15.0,50,1,456.0,1
21135,480.0,16.0,33,1,87.0,1
21136,15.0,0.0,41,0,10.0,3
21137,600.0,0.0,18,1,69.0,1
21138,180.0,0.0,21,0,180.0,2
21139,300.0,3.0,20,1,58.0,2
21140,300.0,0.0,18,0,159.0,2
21141,15.0,0.0,18,0,7.0,3
21142,600.0,0.0,27,1,171.0,1
21143,600.0,0.0,24,1,494.0,1
21144,3600.0,0.0,19,1,616.0,1
21145,900.0,5.0,17,1,13.0,1
21146,15.0,0.0,16,0,8.0,3
21147,120.0,2.0,31,0,116.0,2
21148,600.0,0.0,67,1,428.0,1
21149,60.0,0.0,23,0,44.0,3
21150,15.0,0.0,38,0,15.0,3
21151,15.0,0.0,20,0,6.0,3
21152,600.0,0.0,22,0,297.0,1
21153,600.0,0.0,30,1,326.0,1
21154,300.0,8.0,17,0,0.0,1
21155,600.0,0.0,24,1,255.0,1
21156,1800.0,0.0,25,1,768.0,1
21157,300.0,0.0,16,1,117.0,2
21158,180.0,0.0,33,1,76.0,2
21159,300.0,3.0,40,1,209.0,2
21160,300.0,0.0,28,1,191.0,2
21161,180.0,2.0,40,1,149.0,2
21162,300.0,3.0,16,1,269.0,2
21163,600.0,0.0,21,1,380.0,1
21164,300.0,0.0,23,1,137.0,2
21165,5400.0,0.0,45,1,1105.0,1
21166,300.0,3.0,35,1,294.0,2
21167,15.0,0.0,24,0,15.0,3
21168,600.0,0.0,28,1,453.0,1
21169,180.0,0.0,29,0,163.0,2
21170,180.0,0.0,30,0,124.0,2
21171,300.0,8.0,23,1,41.0,1
21172,15.0,0.0,25,0,8.0,3
21173,180.0,2.0,39,0,71.0,2
21174,120.0,8.0,46,1,16.0,2
21175,300.0,3.0,29,0,295.0,2
21176,300.0,0.0,25,1,63.0,2
21177,600.0,0.0,30,1,412.0,1
21178,600.0,0.0,8,1,223.0,1
21179,300.0,0.0,22,1,98.0,2
21180,60.0,0.0,19,1,14.0,3
21181,300.0,0.0,18,1,43.0,2
21182,120.0,1.0,39,1,44.0,3
21183,300.0,8.0,41,1,273.0,1
21184,15.0,0.0,31,0,13.0,3
21185,15.0,0.0,26,0,11.0,3
21186,60.0,0.0,18,1,8.0,3
21187,180.0,2.0,20,1,131.0,2
21188,300.0,0.0,31,1,170.0,2
21189,300.0,0.0,24,0,58.0,2
21190,60.0,0.0,24,0,59.0,3
21191,180.0,0.0,23,1,127.0,2
21192,300.0,0.0,33,1,297.0,2
21193,60.0,15.0,18,1,28.0,1
21194,480.0,8.0,21,1,138.0,1
21195,180.0,2.0,23,0,175.0,2
21196,60.0,0.0,23,1,46.0,3
21197,600.0,0.0,36,1,211.0,1
21198,300.0,0.0,36,1,252.0,2
21199,600.0,5.0,26,1,421.0,1
21200,15.0,0.0,18,0,1.0,3
21201,300.0,3.0,36,1,269.0,2
21202,60.0,1.0,42,0,23.0,3
21203,120.0,1.0,29,0,118.0,3
21204,600.0,0.0,21,1,372.0,1
21205,15.0,0.0,21,0,15.0,3
21206,15.0,0.0,14,0,14.0,3
21207,480.0,2.0,8,1,12.0,1
21208,1200.0,0.0,23,1,907.0,1
21209,60.0,2.0,26,0,46.0,3
21210,180.0,2.0,53,1,170.0,2
21211,300.0,4.0,32,1,53.0,2
21212,900.0,5.0,19,1,97.0,1
21213,15.0,0.0,17,1,8.0,3
21214,300.0,2.0,14,0,149.0,2
21215,1200.0,0.0,35,1,428.0,1
21216,60.0,0.0,23,1,47.0,3
21217,300.0,0.0,20,1,72.0,2
21218,600.0,0.0,16,1,160.0,1
21219,300.0,0.0,28,1,250.0,2
21220,180.0,0.0,27,1,97.0,2
21221,30.0,0.0,28,0,29.0,3
21222,600.0,0.0,23,0,286.0,1
21223,60.0,0.0,24,1,21.0,3
21224,180.0,0.0,15,1,85.0,2
21225,480.0,2.0,30,1,421.0,1
21226,60.0,0.0,26,1,40.0,3
21227,300.0,0.0,29,0,299.0,2
21228,15.0,0.0,29,0,3.0,3
21229,60.0,0.0,26,0,54.0,3
21230,300.0,5.0,26,1,149.0,1
21231,120.0,1.0,26,0,104.0,3
21232,600.0,0.0,35,1,326.0,1
21233,300.0,0.0,14,1,44.0,2
21234,600.0,0.0,31,1,570.0,1
21235,600.0,0.0,59,0,391.0,1
21236,180.0,0.0,33,1,155.0,2
21237,15.0,0.0,30,0,11.0,3
21238,180.0,7.0,41,1,3.0,2
21239,180.0,2.0,46,1,160.0,2
21240,300.0,0.0,27,1,163.0,2
21241,60.0,0.0,35,0,56.0,3
21242,300.0,0.0,18,1,56.0,2
21243,180.0,0.0,27,1,70.0,2
21244,15.0,0.0,23,0,14.0,3
21245,180.0,0.0,38,0,179.0,2
21246,180.0,1.0,23,1,54.0,2
21247,300.0,0.0,23,1,129.0,2
21248,300.0,0.0,36,1,169.0,2
21249,15.0,0.0,19,1,3.0,3
21250,600.0,0.0,26,1,386.0,1
21251,480.0,2.0,12,1,73.0,1
21252,120.0,1.0,14,1,79.0,3
21253,180.0,0.0,32,1,138.0,2
21254,600.0,1.0,24,1,383.0,1
21255,600.0,0.0,32,0,271.0,1
21256,60.0,0.0,25,1,34.0,3
21257,300.0,0.0,20,0,294.0,2
21258,15.0,0.0,31,0,15.0,3
21259,600.0,0.0,26,1,559.0,1
21260,120.0,0.0,31,0,119.0,3
21261,180.0,2.0,67,1,161.0,2
21262,60.0,0.0,17,1,21.0,3
21263,180.0,3.0,63,0,75.0,2
21264,60.0,0.0,32,1,51.0,3
21265,180.0,2.0,37,0,172.0,2
21266,300.0,8.0,46,1,81.0,1
21267,300.0,0.0,21,1,55.0,2
21268,60.0,0.0,30,0,58.0,3
21269,300.0,0.0,29,1,124.0,2
21270,840.0,0.0,16,1,271.0,1
21271,60.0,0.0,35,1,51.0,3
21272,15.0,0.0,24,0,3.0,3
21273,600.0,0.0,29,1,259.0,1
21274,180.0,0.0,39,0,126.0,2
21275,180.0,2.0,24,1,71.0,2
21276,300.0,4.0,21,1,205.0,2
21277,180.0,0.0,26,0,80.0,2
21278,180.0,0.0,31,1,140.0,2
21279,300.0,0.0,25,1,147.0,2
21280,60.0,0.0,21,1,26.0,3
21281,180.0,0.0,25,1,100.0,2
21282,1500.0,10.0,55,1,1446.0,1
21283,15.0,0.0,33,0,4.0,3
21284,1200.0,5.0,17,1,98.0,1
21285,1200.0,10.0,13,1,75.0,1
21286,900.0,15.0,17,1,283.0,1
21287,300.0,0.0,18,1,81.0,2
21288,15.0,0.0,18,0,15.0,3
21289,60.0,0.0,28,0,59.0,3
21290,60.0,0.0,34,0,59.0,3
21291,300.0,0.0,31,1,189.0,2
21292,15.0,0.0,21,0,1.0,3
21293,900.0,0.0,6,1,41.0,1
21294,120.0,0.0,32,1,77.0,3
21295,300.0,0.0,49,0,298.0,2
21296,900.0,10.0,28,1,18.0,1
21297,15.0,0.0,40,0,15.0,3
21298,15.0,0.0,14,1,13.0,3
21299,15.0,0.0,41,0,15.0,3
21300,180.0,2.0,20,1,45.0,2
21301,900.0,15.0,18,1,345.0,1
21302,600.0,0.0,35,1,211.0,1
21303,300.0,5.0,31,0,56.0,1
21304,15.0,0.0,32,0,9.0,3
21305,900.0,0.0,31,1,361.0,1
21306,60.0,0.0,23,1,47.0,3
21307,300.0,0.0,23,0,170.0,2
21308,600.0,0.0,34,1,544.0,1
21309,180.0,0.0,19,1,66.0,2
21310,300.0,3.0,52,1,143.0,2
21311,300.0,3.0,19,1,71.0,2
21312,180.0,0.0,20,1,76.0,2
21313,60.0,2.0,26,0,40.0,3
21314,600.0,0.0,30,1,222.0,1
21315,600.0,0.0,45,1,359.0,1
21316,30.0,2.0,29,1,2.0,3
21317,300.0,0.0,31,1,185.0,2
21318,600.0,0.0,27,1,465.0,1
21319,300.0,2.0,29,1,103.0,2
21320,15.0,0.0,26,0,5.0,3
21321,300.0,0.0,37,0,116.0,2
21322,15.0,0.0,26,0,15.0,3
21323,15.0,0.0,17,0,8.0,3
21324,900.0,15.0,22,1,16.0,1
21325,60.0,0.0,16,1,30.0,3
21326,600.0,0.0,20,1,121.0,1
21327,60.0,15.0,26,1,192.0,1
21328,120.0,9.0,54,1,253.0,1
21329,60.0,0.0,25,0,58.0,3
21330,600.0,0.0,39,1,256.0,1
21331,900.0,0.0,27,1,269.0,1
21332,180.0,0.0,44,0,169.0,2
21333,180.0,2.0,62,1,165.0,2
21334,300.0,0.0,23,1,179.0,2
21335,300.0,0.0,26,0,288.0,2
21336,180.0,0.0,26,0,170.0,2
21337,15.0,0.0,26,0,13.0,3
21338,360.0,0.0,26,0,217.0,2
21339,300.0,3.0,23,0,141.0,2
21340,900.0,0.0,11,1,92.0,1
21341,60.0,0.0,22,1,47.0,3
21342,180.0,1.0,38,1,127.0,2
21343,60.0,0.0,28,0,59.0,3
21344,300.0,0.0,20,1,136.0,2
21345,60.0,0.0,27,0,59.0,3
21346,300.0,0.0,35,1,263.0,2
21347,30.0,0.0,34,0,10.0,3
21348,60.0,0.0,34,0,59.0,3
21349,15.0,0.0,24,0,5.0,3
21350,300.0,8.0,21,1,136.0,1
21351,300.0,8.0,36,1,101.0,1
21352,15.0,0.0,25,0,3.0,3
21353,300.0,3.0,29,1,90.0,2
21354,300.0,0.0,29,1,278.0,2
21355,300.0,0.0,20,1,131.0,2
21356,60.0,0.0,19,0,41.0,3
21357,360.0,0.0,31,0,357.0,2
21358,1200.0,0.0,13,1,180.0,1
21359,600.0,0.0,33,1,395.0,1
21360,60.0,0.0,44,0,57.0,3
21361,180.0,2.0,27,1,170.0,2
21362,600.0,0.0,44,1,335.0,1
21363,300.0,0.0,64,0,298.0,2
21364,1200.0,0.0,34,1,1091.0,1
21365,300.0,1.0,31,1,119.0,2
21366,600.0,0.0,24,1,145.0,1
21367,30.0,2.0,31,1,7.0,3
21368,60.0,0.0,21,0,55.0,3
21369,60.0,0.0,32,0,59.0,3
21370,180.0,1.0,12,1,43.0,2
21371,600.0,0.0,22,1,369.0,1
21372,300.0,5.0,30,1,14.0,1
21373,300.0,0.0,36,1,293.0,2
21374,180.0,0.0,52,0,170.0,2
21375,300.0,5.0,15,1,50.0,1
21376,600.0,0.0,46,1,563.0,1
21377,60.0,0.0,28,0,60.0,3
21378,300.0,0.0,45,0,299.0,2
21379,60.0,0.0,30,1,47.0,3
21380,60.0,0.0,35,0,59.0,3
21381,60.0,0.0,38,1,44.0,3
21382,600.0,0.0,29,1,476.0,1
21383,600.0,0.0,100,0,600.0,1
21384,60.0,0.0,23,0,40.0,3
21385,600.0,0.0,19,1,347.0,1
21386,1200.0,3.0,19,0,289.0,1
21387,1200.0,0.0,28,1,180.0,1
21388,1200.0,8.0,22,1,831.0,1
21389,60.0,0.0,32,0,57.0,3
21390,1800.0,0.0,28,1,1486.0,1
21391,600.0,0.0,7,1,36.0,1
21392,600.0,0.0,2,1,23.0,1
21393,60.0,0.0,34,0,60.0,3
21394,900.0,15.0,20,0,63.0,1
21395,60.0,0.0,19,1,37.0,3
21396,300.0,0.0,24,1,72.0,2
21397,45.0,3.0,54,1,42.0,3
21398,600.0,0.0,27,0,400.0,1
21399,600.0,0.0,24,1,207.0,1
21400,600.0,0.0,83,1,571.0,1
21401,180.0,0.0,37,1,127.0,2
21402,180.0,2.0,28,0,178.0,2
21403,120.0,1.0,39,0,70.0,3
21404,1200.0,10.0,19,1,64.0,1
21405,300.0,0.0,36,0,297.0,2
21406,600.0,3.0,22,1,449.0,1
21407,180.0,0.0,29,1,102.0,2
21408,300.0,0.0,24,0,156.0,2
21409,60.0,0.0,27,1,52.0,3
21410,600.0,0.0,29,1,323.0,1
21411,180.0,1.0,48,0,179.0,2
21412,900.0,0.0,41,0,774.0,1
21413,60.0,0.0,31,1,45.0,3
21414,960.0,6.0,28,1,50.0,1
21415,600.0,0.0,24,1,159.0,1
21416,300.0,0.0,34,1,242.0,2
21417,900.0,0.0,30,1,252.0,1
21418,600.0,0.0,19,1,260.0,1
21419,180.0,4.0,41,1,132.0,2
21420,900.0,15.0,22,1,792.0,1
21421,180.0,2.0,38,1,169.0,2
21422,300.0,0.0,27,1,117.0,2
21423,300.0,0.0,34,1,154.0,2
21424,300.0,19.0,24,1,143.0,1
21425,180.0,0.0,22,1,40.0,2
21426,30.0,0.0,25,0,28.0,3
21427,600.0,0.0,30,1,348.0,1
21428,60.0,0.0,38,1,34.0,3
21429,180.0,0.0,37,1,163.0,2
21430,300.0,3.0,33,1,181.0,2
21431,300.0,0.0,35,0,247.0,2
21432,60.0,0.0,23,1,42.0,3
21433,180.0,2.0,33,0,177.0,2
21434,180.0,2.0,32,0,114.0,2
21435,1200.0,5.0,13,1,38.0,1
21436,300.0,5.0,19,1,153.0,1
21437,600.0,0.0,42,1,322.0,1
21438,600.0,0.0,23,1,270.0,1
21439,60.0,0.0,35,0,51.0,3
21440,60.0,2.0,32,1,32.0,3
21441,300.0,0.0,29,1,238.0,2
21442,300.0,3.0,14,0,157.0,2
21443,180.0,0.0,41,1,133.0,2
21444,300.0,8.0,52,1,145.0,1
21445,600.0,0.0,37,1,412.0,1
21446,600.0,0.0,64,1,578.0,1
21447,300.0,0.0,51,0,299.0,2
21448,180.0,0.0,26,1,107.0,2
21449,60.0,2.0,29,0,47.0,3
21450,1200.0,0.0,28,1,428.0,1
21451,180.0,0.0,20,1,61.0,2
21452,60.0,0.0,25,1,26.0,3
21453,300.0,10.0,19,1,150.0,1
21454,15.0,0.0,22,0,14.0,3
21455,180.0,0.0,49,0,171.0,2
21456,300.0,0.0,23,1,142.0,2
21457,30.0,0.0,30,0,30.0,3
21458,900.0,15.0,36,0,320.0,1
21459,600.0,8.0,37,1,104.0,1
21460,300.0,0.0,45,0,279.0,2
21461,90.0,0.0,39,0,86.0,3
21462,180.0,0.0,50,1,166.0,2
21463,480.0,5.0,65,1,334.0,1
21464,300.0,7.0,39,0,67.0,1
21465,300.0,0.0,26,0,185.0,2
21466,900.0,5.0,30,0,752.0,1
21467,180.0,2.0,26,0,175.0,2
21468,300.0,0.0,35,1,259.0,2
21469,60.0,0.0,32,0,58.0,3
21470,15.0,0.0,26,1,7.0,3
21471,15.0,0.0,27,0,13.0,3
21472,300.0,0.0,11,1,75.0,2
21473,300.0,0.0,30,1,239.0,2
21474,300.0,0.0,31,1,132.0,2
21475,600.0,10.0,18,1,1.0,1
21476,300.0,1.0,41,1,131.0,2
21477,180.0,0.0,26,1,150.0,2
21478,180.0,0.0,54,0,175.0,2
21479,300.0,0.0,23,1,175.0,2
21480,600.0,0.0,27,1,492.0,1
21481,360.0,2.0,64,1,340.0,2
21482,900.0,15.0,16,1,323.0,1
21483,336.81176168464305,1.6013525081321691,31,1,0.0,3
21484,15.0,0.0,29,0,6.0,3
21485,60.0,11.0,47,1,39.0,1
21486,60.0,0.0,31,0,59.0,3
21487,60.0,0.0,18,1,28.0,3
21488,600.0,0.0,26,1,372.0,1
21489,600.0,0.0,45,1,284.0,1
21490,900.0,5.0,34,1,186.0,1
21491,30.0,0.0,26,0,30.0,3
21492,60.0,0.0,40,0,58.0,3
21493,300.0,0.0,25,1,161.0,2
21494,180.0,15.0,46,1,454.0,1
21495,180.0,0.0,21,1,104.0,2
21496,120.0,2.0,41,1,42.0,2
21497,900.0,0.0,27,1,661.0,1
21498,300.0,0.0,30,1,193.0,2
21499,900.0,5.0,33,1,523.0,1
21500,60.0,0.0,17,1,18.0,3
21501,120.0,0.0,30,0,118.0,3
21502,180.0,0.0,40,1,137.0,2
21503,300.0,0.0,12,1,67.0,2
21504,300.0,0.0,19,1,92.0,2
21505,60.0,0.0,17,1,23.0,3
21506,1800.0,0.0,19,1,336.0,1
21507,180.0,0.0,38,1,106.0,2
21508,900.0,0.0,22,1,341.0,1
21509,15.0,0.0,25,0,14.0,3
21510,600.0,0.0,11,0,343.0,1
21511,600.0,0.0,23,1,391.0,1
21512,600.0,0.0,34,0,431.0,1
21513,60.0,0.0,25,1,22.0,3
21514,300.0,0.0,16,1,78.0,2
21515,300.0,3.0,59,1,186.0,2
21516,60.0,0.0,32,0,55.0,3
21517,1200.0,10.0,9,1,0.0,1
21518,900.0,15.0,24,1,602.0,1
21519,2700.0,0.0,29,1,1058.0,1
21520,15.0,0.0,38,0,12.0,3
21521,15.0,0.0,24,0,14.0,3
21522,180.0,2.0,33,0,177.0,2
21523,180.0,0.0,29,1,100.0,2
21524,15.0,0.0,19,0,13.0,3
21525,300.0,10.0,16,1,10.0,1
21526,600.0,0.0,39,1,339.0,1
21527,300.0,0.0,23,1,214.0,2
21528,180.0,2.0,23,0,177.0,2
21529,300.0,3.0,30,0,210.0,2
21530,900.0,0.0,28,1,370.0,1
21531,600.0,0.0,23,1,217.0,1
21532,60.0,0.0,35,0,43.0,3
21533,300.0,0.0,31,1,219.0,2
